index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty
354.0,acer,Acer Aspire 5 A514-56M NX.KH6SI.001 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),56990.0,56.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1200.0,windows,1
355.0,acer,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 5 5500U/ 16GB/ 1TB SSD/ Win11),39800.0,62.0,amd,,6.0,12.0,16.0,SSD,1024.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
356.0,,Dell Inspiron 7430 IC7430MH5K0M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),88990.0,,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,14.0,1920.0,1200.0,windows,1
357.0,lenovo,Lenovo IdeaPad Gaming 3 82K101LJIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55190.0,70.0,intel,core i5,4.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
358.0,hp,HP Omen 16-XD0007ax Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),112990.0,76.0,amd,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.1,1920.0,1080.0,windows,1
359.0,asus,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),86500.0,,,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
,msi,MSI Vector GP68 HX 13VG-214IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),199990.0,80.0,intel,core i7,16.0,24.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,,windows,1
361.0,dell,Dell G15-5530 15 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),105490.0,75.0,intel,core i7,,20.0,16.0,SSD,,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
362.0,lenovo,Lenovo IdeaPad Flex 5 82R9008FIN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),61990.0,69.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,True,14.0,1920.0,1200.0,windows,1
363.0,asus,Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),47550.0,58.0,,ryzen 5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,14.0,1920.0,1080.0,windows,1
364.0,asus,Asus Vivobook 15X OLED M3504YA-LK552WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 1TB SSD/ Win11 Home),,65.0,amd,ryzen 5,6.0,12.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
365.0,lenovo,Lenovo Thinkpad L14 Gen 2 20X1S10V00 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),49499.0,54.0,intel,core i3,2.0,4.0,8.0,SSD,,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,dos,3
366.0,lenovo,Lenovo V15 G4 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),36990.0,53.0,amd,ryzen 5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
367.0,hp,HP Omen 16-k0789TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),90999.0,72.0,intel,core i5,12.0,16.0,,SSD,,No secondary storage,0.0,nvidia,dedicated,False,,1920.0,,windows,1
368.0,lenovo,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),34590.0,57.0,intel,core i3,6.0,8.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,,windows,1
369.0,lenovo,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),32490.0,56.0,amd,ryzen 3,4.0,8.0,,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,1
,asus,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),99111.0,69.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,,False,16.0,1920.0,1200.0,windows,
371.0,lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55700.0,69.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,,15.6,1920.0,1080.0,windows,1
372.0,hp,HP 250 G9 7M657PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),35900.0,60.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1366.0,768.0,windows,1
373.0,lenovo,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),,67.0,amd,ryzen 7,8.0,16.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
,lenovo,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),92190.0,75.0,intel,core i5,12.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,True,14.0,2880.0,1800.0,windows,1
375.0,,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),27990.0,45.0,intel,celeron,2.0,2.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
376.0,asus,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),79970.0,63.0,amd,ryzen 7,8.0,16.0,16.0,SSD,,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
377.0,acer,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),23990.0,38.0,intel,celeron,2.0,2.0,8.0,SSD,,No secondary storage,0.0,intel,integrated,False,14.0,,1920.0,chrome,1
378.0,dell,Dell Inspiron 3520 IN3520KTMFJS01ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),51487.0,58.0,intel,core i3,2.0,4.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,,15.6,1920.0,1080.0,windows,1
379.0,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51990.0,63.0,amd,ryzen 5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
380.0,dell,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),56990.0,57.0,intel,,6.0,8.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,True,14.0,1920.0,1200.0,windows,1
381.0,hp,HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),342500.0,88.0,intel,,24.0,32.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,17.3,2560.0,,windows,1
382.0,zebronics,Zebronics Pro Series Z ZEB-NBC 4S 2023 Laptop (12th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),39990.0,66.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
,zebronics,Zebronics ZEB-NBC 2S 2023 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),32990.0,60.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
384.0,primebook,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),12990.0,31.0,other,other,8.0,0.0,4.0,HDD,64.0,No secondary storage,0.0,arm,integrated,False,11.6,1366.0,768.0,other,1
385.0,,Acer Aspire 5 A515-58GM 15 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),63999.0,65.0,intel,core i5,8.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
386.0,acer,,65990.0,62.0,intel,core i5,8.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
387.0,ultimus,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),16490.0,47.0,intel,celeron,2.0,2.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,,1366.0,768.0,windows,1
388.0,hp,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),53190.0,62.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
389.0,zebronics,Zebronics ZEB-NBC 5S Laptop (12th Gen Core i7 / 16GB/ 512GB SSD/ Win11 Home),50990.0,72.0,intel,core i7,10.0,12.0,16.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
390.0,hp,HP Pavilion Plus 14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),,70.0,amd,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,amd,integrated,False,14.0,2880.0,1800.0,windows,1
391.0,hp,HP Omen 17-ck2008AX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 1TB SSD/ Win 11/ 12GB Graphics),259499.0,85.0,intel,core i7,16.0,24.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,,False,17.3,2560.0,1440.0,windows,1
392.0,hp,HP Omen 16-u0024TX Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),,88.0,intel,core i9,24.0,32.0,32.0,SSD,2048.0,No secondary storage,,nvidia,dedicated,False,16.1,2560.0,1600.0,windows,1
393.0,hp,HP Omen 17-cm2002TX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),165999.0,79.0,intel,core i7,16.0,24.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,17.3,1920.0,1080.0,windows,1
394.0,hp,HP Omen 16-u0022TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),168500.0,,intel,core i7,16.0,24.0,16.0,SSD,,No secondary storage,0.0,nvidia,dedicated,False,16.1,2560.0,1600.0,windows,1
395.0,asus,Asus TUF Gaming F17 FX707ZC4-HX048WS Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),,70.0,intel,core i5,12.0,16.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,17.3,1920.0,1080.0,windows,1
396.0,lenovo,,84990.0,58.0,intel,core i5,12.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1200.0,windows,1
397.0,lenovo,Lenovo Yoga Slim 6 83E00006IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),80190.0,57.0,intel,core i5,12.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1200.0,windows,1
,lenovo,,109190.0,63.0,intel,core i7,14.0,20.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,,False,16.0,2560.0,1600.0,windows,3
399.0,lenovo,Lenovo IdeaPad Gaming 3 82K2027CIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),54190.0,65.0,amd,ryzen 5,6.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
400.0,lenovo,,54190.0,69.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,
401.0,asus,Asus CX1101CMA-GJ0004 Chromebook (Celeron N4020/ 4GB/ 32GB eMMC/ Chrome OS),14990.0,38.0,intel,celeron,2.0,2.0,,HDD,32.0,No secondary storage,0.0,intel,integrated,False,11.6,,768.0,chrome,1
402.0,asus,Asus TUF Gaming F17 FX706HF-HX019W Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),66718.0,66.0,intel,core i5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,17.3,1920.0,1080.0,windows,1
403.0,asus,Asus Vivobook 15 X1502ZA-EJ531WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),53990.0,51.0,intel,core i5,10.0,12.0,8.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
404.0,asus,Asus Chromebook 14 CX1400CKA-EK0266 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),20990.0,38.0,intel,celeron,2.0,2.0,8.0,SSD,128.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,chrome,1
405.0,lenovo,Lenovo IdeaPad Flex 5 14IRU8 82Y00051IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),78190.0,64.0,,,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,14.0,1920.0,1200.0,windows,1
406.0,lenovo,Lenovo IdeaPad 1 15ALC7 82R400BSIN Laptop (AMD Ryzen 5 5500U / 8GB/ 512GB SSD/ Win11 Home),39990.0,56.0,amd,ryzen 5,6.0,12.0,,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,1080.0,windows,
407.0,,Dell Inspiron 5430 IN5430FR0KC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),61990.0,53.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
408.0,hp,HP 15s-fy5006TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),38990.0,57.0,intel,core i3,6.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,,1080.0,windows,1
409.0,lenovo,Lenovo Yoga Slim 6 14IRH8 83E00007IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),93190.0,58.0,intel,core i7,14.0,20.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1200.0,windows,1
410.0,lenovo,Lenovo Legion Pro 5 82WM00B7IN Gaming Laptop ( AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),164190.0,84.0,amd,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,windows,1
411.0,lenovo,Lenovo Legion Pro 7 2023 82WQ007TIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),298990.0,85.0,intel,core i9,24.0,32.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,,windows,1
412.0,lenovo,Lenovo Legion Slim 5 82YA00DXIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),139190.0,78.0,intel,core i7,10.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,windows,1
413.0,lenovo,Lenovo IdeaPad Slim 5 82XD005RIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),70190.0,58.0,intel,,8.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1200.0,windows,2
414.0,lenovo,Lenovo Legion 5 Pro 82JQ010EIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),103395.0,77.0,amd,,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,16.0,2560.0,1600.0,windows,1
,lenovo,Lenovo IdeaPad 1 82VG00ESIN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),39990.0,57.0,amd,ryzen 5,4.0,8.0,8.0,SSD,512.0,,0.0,amd,integrated,False,15.6,,1080.0,windows,1
,msi,MSI CreatorPro Z16 HX B13VKTO-214IN Laptop (13th Gen Core i9/ 64GB/ 2TB SSD/ Win11/ RTX 3000 Ada),449990.0,89.0,intel,core i9,24.0,32.0,4.0,SSD,2048.0,No secondary storage,0.0,nvidia,,False,16.0,2560.0,1600.0,windows,2
417.0,lenovo,Lenovo IdeaPad Flex 5 14IRU8 82Y0004TIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),90000.0,65.0,intel,core i7,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,True,14.0,1920.0,1200.0,windows,1
418.0,lenovo,Lenovo IdeaPad 3 15IAU7 82RK00XDIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),34990.0,57.0,intel,core i3,6.0,8.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
419.0,msi,MSI Bravo 15 B7ED-011IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),79990.0,70.0,amd,ryzen 7,8.0,16.0,16.0,SSD,512.0,No secondary storage,0.0,amd,dedicated,False,15.6,1920.0,1080.0,windows,1
420.0,hp,HP 14s-dr3002TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),28990.0,47.0,intel,celeron,2.0,2.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1366.0,768.0,windows,1
421.0,acer,Acer TravelMate P2 TMP214-53 Business Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),49990.0,67.0,intel,core i7,4.0,8.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,1080.0,windows,1
422.0,acer,Acer Aspire 5 2023 A515-58GM Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),61700.0,65.0,intel,core i5,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
423.0,lenovo,Lenovo IdeaPad Slim 1 82VG00EVIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),32990.0,57.0,amd,ryzen 3,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1920.0,,windows,1
424.0,lenovo,Lenovo IdeaPad Gaming 3 82K101PCIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),49990.0,67.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,,,dedicated,False,15.6,1920.0,1080.0,windows,1
425.0,asus,Asus Vivobook 16 2023 X1605VA-MB957WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home),86689.0,73.0,intel,core i9,14.0,20.0,16.0,SSD,1024.0,No secondary storage,0.0,intel,integrated,False,16.0,1920.0,1200.0,windows,1
426.0,acer,Acer Chromebook CB314-3H NX.K04SI.007 Laptop (Intel Celeron N4500/ 8GB/ 128GB SSD/ Chrome OS),25490.0,38.0,intel,celeron,2.0,2.0,8.0,SSD,128.0,No secondary storage,0.0,intel,integrated,False,14.0,,1024.0,chrome,1
427.0,dell,Dell Inspiron 15 3511 IN35117W5CCS01ORB1 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),68028.0,53.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
428.0,hp,HP Zbook FireFly 14 G8 4F0W6PA Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 ),89999.0,70.0,intel,core i5,4.0,8.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,1920.0,,windows,1
429.0,asus,Asus Vivobook S14 Flip TN3402QA-LZ551WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 1TB SSD/Win11),69437.0,58.0,amd,ryzen 5,6.0,12.0,16.0,SSD,1024.0,No secondary storage,0.0,amd,integrated,True,14.0,1920.0,1200.0,windows,1
,asus,Asus Vivobook S14 Flip TN3402QA-LZ751WS Laptop (AMD Ryzen 7/ 16GB/ 1TB SSD/Win11),73990.0,62.0,amd,ryzen 7,8.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,amd,integrated,True,14.0,1920.0,1200.0,windows,1
431.0,lenovo,,39990.0,,amd,ryzen 5,4.0,,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,,1920.0,1080.0,windows,1
432.0,lenovo,Lenovo IdeaPad Gaming 3 82SB00V4IN Laptop (AMD Ryzen 5 6600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63712.0,60.0,amd,ryzen 5,,12.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,,windows,1
433.0,lenovo,Lenovo IdeaPad Gaming 3 82K2028AIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),49990.0,62.0,amd,,4.0,8.0,8.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,15.6,1920.0,1080.0,windows,1
434.0,lenovo,Lenovo IdeaPad Slim 3 82RK011DIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11),32990.0,51.0,intel,core i3,6.0,8.0,8.0,SSD,256.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
435.0,dell,Dell Vostro 3520 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56340.0,57.0,intel,core i5,4.0,8.0,8.0,SSD,512.0,No secondary storage,,intel,integrated,False,15.6,1920.0,1080.0,windows,1
436.0,lenovo,Lenovo IdeaPad 1 15AMN7 82VG00EQIN Laptop (AMD Athlon 7120U / 8GB/ 512GB SSD/ Win11 Home),30190.0,46.0,amd,other,2.0,2.0,8.0,SSD,512.0,No secondary storage,0.0,amd,integrated,False,15.6,1366.0,768.0,windows,
437.0,dell,Dell Inspiron 15 3520 IN352092K4N001ORS1 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),56880.0,57.0,intel,core i5,10.0,12.0,16.0,,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
438.0,dell,Dell Vostro 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56990.0,56.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,,1
439.0,acer,Acer Aspire 5 A515-57 UN.K3JSI.013 Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),39990.0,58.0,intel,core i3,6.0,8.0,16.0,SSD,,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
440.0,lenovo,Lenovo V14 G4 Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),29990.0,51.0,amd,ryzen 3,4.0,,,SSD,512.0,No secondary storage,0.0,amd,integrated,False,14.0,1920.0,1080.0,windows,1
441.0,,Lenovo V15 G3 82TTA02UIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),46990.0,63.0,,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,windows,1
442.0,dell,Dell Inspiron 3520 15 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),50990.0,57.0,intel,core i5,10.0,12.0,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,,1
443.0,lenovo,Lenovo Thinkpad E15 G4 21DJA0Y0IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),54990.0,64.0,intel,core i7,10.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,15.6,1920.0,1080.0,,1
444.0,dell,Dell Vostro 3525 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),38990.0,56.0,amd,ryzen 5,,12.0,8.0,SSD,512.0,No secondary storage,,amd,integrated,False,15.6,1920.0,,windows,1
445.0,msi,MSI Creator Pro M16 B13VJ-1272IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11/ 8GB Graph),196580.0,83.0,intel,core i7,14.0,20.0,32.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,,16.0,1920.0,1200.0,windows,2
446.0,asus,Asus ROG Strix G16 2023 G614JJ-N3088WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),99990.0,70.0,intel,core i5,10.0,16.0,16.0,SSD,1024.0,No secondary storage,0.0,nvidia,dedicated,False,,1920.0,,windows,1
447.0,hp,,74999.0,64.0,intel,core i5,10.0,,8.0,SSD,512.0,No secondary storage,0.0,intel,integrated,False,14.0,,768.0,windows,1
448.0,lenovo,Lenovo IdeaPad Slim 3i 82X70032IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),42499.0,43.0,intel,core i3,5.0,6.0,8.0,,512.0,No secondary storage,,intel,integrated,False,15.6,1920.0,,windows,1
449.0,lenovo,Lenovo IdeaPad Flex 5 Gen 8 82XX0070IN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),67990.0,69.0,amd,ryzen 5,6.0,12.0,16.0,SSD,512.0,No secondary storage,0.0,amd,integrated,True,14.0,1920.0,1200.0,windows,1
450.0,asus,Asus ROG Strix G17 G713RC-HX109WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),86189.0,71.0,amd,ryzen 7,8.0,,16.0,SSD,512.0,No secondary storage,0.0,nvidia,dedicated,False,17.3,1920.0,1080.0,windows,1
